time,open,high,low,close,tick_volume,spread,real_volume
2025-01-30 12:00:00,2774.24,2779.26,2773.94,2778.32,3906,5,0
2025-01-30 13:00:00,2778.33,2779.44,2777.11,2777.68,3343,5,0
2025-01-30 14:00:00,2777.65,2781.15,2776.21,2780.08,3634,6,0
2025-01-30 15:00:00,2780.06,2786.01,2778.25,2785.66,5110,5,0
2025-01-30 16:00:00,2785.82,2789.13,2780.15,2787.62,6105,5,0
2025-01-30 17:00:00,2787.99,2796.69,2786.61,2795.41,5983,5,0
2025-01-30 18:00:00,2795.16,2798.32,2790.29,2790.58,5643,5,0
2025-01-30 19:00:00,2791.2,2795.9,2788.77,2795.61,5028,5,0
2025-01-30 20:00:00,2795.62,2797.1,2792.07,2795.23,4122,5,0
2025-01-30 21:00:00,2795.23,2795.36,2790.76,2793.4,3203,5,0
2025-01-30 22:00:00,2793.38,2798.22,2792.3,2795.68,4297,7,0
2025-01-30 23:00:00,2795.53,2798.49,2789.81,2794.06,1648,5,0
2025-01-31 01:00:00,2795.08,2797.15,2791.77,2796.38,2105,7,0
2025-01-31 02:00:00,2796.28,2799.65,2794.52,2795.74,2489,5,0
2025-01-31 03:00:00,2795.79,2796.63,2794.58,2796.26,3131,5,0
2025-01-31 04:00:00,2796.15,2798.3,2794.68,2796.17,3136,5,0
2025-01-31 05:00:00,2796.21,2798.21,2795.84,2796.38,3315,5,0
2025-01-31 06:00:00,2796.32,2796.49,2794.58,2795.92,2660,5,0
2025-01-31 07:00:00,2795.7,2796.46,2793.98,2795.49,3306,5,0
2025-01-31 08:00:00,2795.49,2796.3,2792.18,2792.94,2847,5,0
2025-01-31 09:00:00,2792.59,2801.15,2792.27,2798.15,3934,5,0
2025-01-31 10:00:00,2798.11,2799.3,2791.69,2793.33,4009,5,0
2025-01-31 11:00:00,2793.19,2796.38,2792.74,2793.66,3871,5,0
2025-01-31 12:00:00,2793.66,2795.22,2791.02,2794.27,3929,5,0
2025-01-31 13:00:00,2794.28,2800.74,2792.44,2800.19,4028,5,0
2025-01-31 14:00:00,2800.15,2807.73,2799.77,2805.74,4171,5,0
2025-01-31 15:00:00,2805.83,2808.65,2803.59,2806.41,5014,5,0
2025-01-31 16:00:00,2806.54,2812.52,2804.54,2812.38,5543,5,0
2025-01-31 17:00:00,2812.34,2817.23,2808.26,2809.2,5765,5,0
2025-01-31 18:00:00,2809.42,2810.34,2805.0,2807.27,4622,5,0
2025-01-31 19:00:00,2807.28,2816.08,2802.93,2808.76,5761,5,0
2025-01-31 20:00:00,2808.75,2808.91,2795.31,2798.91,5729,5,0
2025-01-31 21:00:00,2799.01,2802.86,2795.54,2796.3,4607,5,0
2025-01-31 22:00:00,2796.24,2802.1,2794.34,2800.88,5277,5,0
2025-01-31 23:00:00,2801.15,2802.7,2798.1,2798.47,1961,5,0
2025-02-03 01:00:00,2804.21,2805.79,2784.27,2793.06,4564,5,0
2025-02-03 02:00:00,2792.49,2796.96,2790.35,2792.31,3874,5,0
2025-02-03 03:00:00,2792.07,2792.21,2778.2,2782.27,5081,5,0
2025-02-03 04:00:00,2782.26,2782.77,2773.8,2778.1,5680,5,0
2025-02-03 05:00:00,2778.1,2778.26,2772.17,2774.41,4637,5,0
2025-02-03 06:00:00,2774.34,2783.1,2774.09,2780.85,4382,5,0
2025-02-03 07:00:00,2780.74,2785.14,2780.0,2783.1,4086,5,0
2025-02-03 08:00:00,2783.1,2788.15,2782.89,2786.94,4055,5,0
2025-02-03 09:00:00,2787.03,2790.02,2785.27,2789.37,4708,5,0
2025-02-03 10:00:00,2789.31,2800.21,2787.12,2796.71,5110,5,0
2025-02-03 11:00:00,2796.69,2800.8,2794.81,2796.31,4683,5,0
2025-02-03 12:00:00,2796.21,2800.15,2793.01,2798.07,4241,5,0
2025-02-03 13:00:00,2797.95,2804.31,2797.92,2801.24,4392,5,0
2025-02-03 14:00:00,2801.41,2810.92,2800.39,2810.48,4351,5,0
2025-02-03 15:00:00,2810.67,2811.9,2807.44,2811.01,4979,5,0
2025-02-03 16:00:00,2811.02,2830.4,2810.05,2829.51,5795,5,0
2025-02-03 17:00:00,2829.38,2830.09,2813.59,2817.48,6505,5,0
2025-02-03 18:00:00,2817.36,2825.28,2813.0,2814.21,5549,5,0
2025-02-03 19:00:00,2814.2,2822.22,2814.11,2817.37,5022,5,0
2025-02-03 20:00:00,2817.06,2821.64,2816.03,2821.03,4620,5,0
2025-02-03 21:00:00,2821.14,2822.9,2817.95,2818.32,4297,5,0
2025-02-03 22:00:00,2818.21,2819.59,2815.57,2816.58,4126,5,0
2025-02-03 23:00:00,2816.4,2817.48,2812.19,2814.75,2621,5,0
2025-02-04 01:00:00,2814.62,2815.26,2810.32,2814.01,1672,5,0
2025-02-04 02:00:00,2814.11,2817.57,2812.47,2817.2,1544,5,0
2025-02-04 03:00:00,2817.27,2824.24,2815.91,2823.35,3904,5,0
2025-02-04 04:00:00,2823.24,2824.72,2816.85,2821.14,4171,5,0
2025-02-04 05:00:00,2821.14,2824.41,2817.45,2821.56,3475,5,0
2025-02-04 06:00:00,2821.44,2821.53,2817.95,2819.34,3875,5,0
2025-02-04 07:00:00,2819.44,2819.44,2813.37,2815.79,4952,5,0
2025-02-04 08:00:00,2815.72,2816.16,2810.87,2813.63,4414,5,0
2025-02-04 09:00:00,2813.42,2814.31,2807.19,2812.72,4736,5,0
2025-02-04 10:00:00,2812.87,2819.28,2810.29,2815.16,5289,5,0
2025-02-04 11:00:00,2815.15,2821.81,2814.13,2820.09,4783,5,0
2025-02-04 12:00:00,2819.95,2819.98,2812.86,2814.98,4133,5,0
2025-02-04 13:00:00,2814.82,2816.96,2813.36,2815.45,4108,5,0
2025-02-04 14:00:00,2815.55,2823.04,2814.53,2821.81,4497,5,0
2025-02-04 15:00:00,2821.94,2837.13,2821.44,2831.69,5638,5,0
2025-02-04 16:00:00,2831.86,2841.38,2829.07,2839.62,6066,5,0
2025-02-04 17:00:00,2840.83,2845.49,2833.77,2835.86,6198,5,0
2025-02-04 18:00:00,2835.67,2842.42,2832.45,2840.46,5524,5,0
2025-02-04 19:00:00,2840.45,2844.68,2839.45,2843.98,4801,5,0
2025-02-04 20:00:00,2843.87,2845.0,2842.54,2842.65,4204,5,0
2025-02-04 21:00:00,2842.64,2844.23,2842.03,2843.02,3963,5,0
2025-02-04 22:00:00,2843.13,2844.94,2840.92,2844.13,3617,5,0
